#DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ETABLISSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION;NOMBRE DE LOGEMENTS
23/07/2012;23/07/2012;CAMPING;4 étoiles;Tourisme;-;CAMPING PLEIN SUD;Boussenac;7800;GILHAC-ET-BRUZAC;475404661;domainepleinsud@gmail.com;http://www.campingpleinsud.fr;-;-;-;50;-;-
23/07/2012;23/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LES GORGES DE LA BLANCHE;GRéOLIERS;5190;ROCHEBRUNE;492544026;info@gorges-de-la-blanche.fr;www.gorges-de-la-blanche.fr;-;-;-;63;-;-
23/07/2012;23/07/2012;CAMPING;1 étoile;Tourisme;-;CAMPING GCU VALLOUISE;-;5290;VALLOUISE;147639863;vallouise0504@gcuf.fr;http://www.gcu.asso.fr/;-;-;-;115;-;-
23/07/2012;23/07/2012;CAMPING;1 étoile;Tourisme;-;CAMPING GCU PONT DU FOSSÉ;PONT DU FOSSé;5260;SAINT-JEAN-SAINT-NICOLAS;147639863;pontdufosse0502@gcuf.fr;http://www.gcu.asso.fr;-;-;-;100;-;-
23/07/2012;23/07/2012;CAMPING;1 étoile;Tourisme;-;CAMPING GCU AIGUILLES;-;5470;AIGUILLES;147639863;aiguilles0501@gcuf.fr;http://www.gcu.asso.fr;-;-;-;61;-;-
23/07/2012;23/07/2012;CAMPING;1 étoile;Tourisme;-;CAMPING GCU SELONNET;-;4460;SELONNET;147639863;selonnet0401@gcuf.fr;http://www.gcu.asso.fr;-;-;-;33;-;-
23/07/2012;23/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING AU BORD DE L'AISNE;14 bis rue des Godins;2190;GUIGNICOURT;323797458;campingguignicourt@orange.fr;www.camping-aisne-picardie.fr;-;-;-;100;-;-
23/07/2012;23/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LA CHALARONNE;les illiards;1140;SAINT-DIDIER-SUR-CHALARONNE;474049415;contact@campingchalaronne.com;www.campingchalaronne.com;-;-;-;133;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DE LA PLAGE;LE FORT BLOQUE;56520;GUIDEL;297059546;camping.plage.guidel@wanadoo.fr;http://campingplageguidel.com;-;-;-;100;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING LA MICHENOTIÈRE;route d'angles;85560;LONGEVILLE-SUR-MER;251333885;camping-michenotiere@orange.fr;www.camping-la-michenotiere.fr;-;-;-;132;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING L'ART DE VIVRE;islon saint luc;84230;CHÂTEAUNEUF-DU-PAPE;490026543;contact@camping-artdevivre.com;http://camping-artdevivre.com;-;-;-;91;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LA MAISON BLANCHE;RUE DE LA MAISON BLANCHE;85300;LE PERRIER;251394923;mairie.le.perrier@orange.fr;www.leperrier.fr;-;-;-;106;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING BON ACCUEIL;24 ROUTE DE SainT-GILLES;85470;BRETIGNOLLES-SUR-MER;251901592;noelle.biron@orange.fr;-;-;-;-;146;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DU GRAND BATAILLER;1093 route du cap Bénat;83230;BORMES-LES-MIMOSAS;04-94-71-08-41;grangbatailler@free.fr;http://campingdugrandbatailler.com/;-;-;-;117;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Tourisme;-;CAMPING DU PONT D'AVIGNON;10 route de Barthelasse;84000;AVIGNON;490806350;camping.lepontdavignon@orange.fr;www.aquadis-loisirs.com;-;-;-;300;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Loisirs;-;CAMPING LE MARAIS;55 route du marais;85550;LA BARRE-DE-MONTS;251685312;campinglemarais@orange.fr;www.campinglemarais.fr;-;-;-;120;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING DU LAC DE LA CHAUSSELIÈRE;Route des Herbiers;85600;LA GUYONNIÈRE;251419840;camping@chausseliere.fr;http://www.chausseliere.fr;-;-;-;81;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LE MOULIN DE VERDAGNE;chemin du moulin de verdagne;83580;GASSIN;494797821;moulindeverdagne@aol.com;www.moulindeverdagne.com;-;-;-;135;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Loisirs;-;CAMPING LA CROIX L'ABBÉ;place de la croix l'abbé;80230;SAINT-VALERY-SUR-SOMME;322608146;w.a.georges@wanadoo.fr;www.gralon.net  ...  Camping Saint-Valery-sur-Somme;-;-;-;176;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Loisirs;-;CAMPING LES VERTES FEUILLES;25 route de la plage monchaux;80120;QUEND;322235512;contact@lesvertesfeuilles.com;http://www.lesvertesfeuilles.com;-;-;-;150;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING LA MARZELLE;13 chemin de la marzelle à l'oisson;85270;SAINT-HILAIRE-DE-RIEZ;251543259;camping-lamarzelle@orange.fr;http://www.camping-lamarzelle.com;-;-;-;137;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LE MERVAL;le merval;85450;PUYRAVAULT;251286084;lemerval@orange.fr;http://www.camping-marais-poitevin.com;-;-;-;71;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Tourisme;-;CAMPING MAS DE PIERREDON;652 chemin raoul Coletta;83110;SANARY-SUR-MER;494742502;GAILLEDRAT.MARIECLAIRE@WANADOO.FR;http://CAMPASUN.EU;-;-;-;120;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING DU PORT DE MORICQ;13 route du port de moricq;85750;ANGLES;251289521;infos@camping-port-de-moricq.com;http://www.camping-port-de-moricq.com/;-;-;-;150;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;-;-;CENTRE NATURISTE LE FISCALOU;le fiscalou;81140;PUYCELCI;563304595;fiscalou@orange.fr;http://www.fiscalou.com;-;-;-;58;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DE LA GLANE;ALLÉE DES POMMIERS;87200;SAINT-JUNIEN;555023486;camping@saint-junien.fr;http://www.camping-saint-junien.fr;-;-;-;74;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Tourisme;-;CAMPING LES DUNES ;les conches ;85560;LONGEVILLE-SUR-MER;251333293;contact@camping-lesdunes.com;http://www.camping-lesdunes.com;-;-;-;241;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING BAGATELLE;25 allées Antoine Pinay;84000;AVIGNON;490863039;camping.bagatelle@wanadoo.fr;http://www.campingbagatelle.com;-;-;-;227;-;-
20/07/2012;20/07/2012;CAMPING;1 étoile;Tourisme;-;CAMPING  NATURISTE LES SAULES;les saulières;87130;SUSSAC;555696436;janjansen@lessaules.com;http://lessaules.com;-;-;-;33;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LONGCHAMP;773 boulevard de saint cast;35800;SAINT-LUNAIRE;299463398;contact@camping-longchamp.com;www.camping-longchamp.com;-;-;-;270;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING DES VIGNES;1 chemin des vignes;34540;BALARUC-LES-BAINS;467480493;camping.lesvignes@free.fr;-;-;-;-;170;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Tourisme;-;LE PLEIN AIR DES CHÊNES;Avenue Georges Frêche;34830;CLAPIERS;467020253;pleinairdeschenes@sandaya.fr;www.sandaya.fr;-;-;-;268;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Loisirs;-;OCCITANIE II;Chemin de Querelle ;34410;SÉRIGNAN;467325820;gl.hsm@siblu.fr;-;-;-;-;90;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LA BLAQUIÈRE;les vignes;48210;LES VIGNES;466485493;contact@campingblaquiere.fr;http://www.campingblaquiere.fr;-;-;-;79;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING KOOST AR MOOR;17 route du Grand Large;29170;FOUESNANT;298560416;contact@camping-fouesnant.com;http://www.camping-fouesnant.com/;-;-;-;170;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES CHANTS D'OISEAUX;955 a route de gubin;73330;DOMESSIN;476372420;contact@camping-leschantsdoiseaux.com;http://www.camping-leschantsdoiseaux.com;-;-;-;30;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL DE CAROLE;Route Osse en Aspe;64490;BEDOUS ;559347045;commune.bedous@wanadoo.fr;-;-;-;-;46;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING DES PEUPLIERS;route départementale 751;37270;MONTLOUIS-SUR-LOIRE;386379583;aquadis1@orange.fr;-;-;-;-;83;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Loisirs;-;LES SABLES;Rue du Gourp Salat;34350;VALRAS-PLAGE;467323386;gl.hsm@siblu.fr;www.siblu.fr/sables;-;-;-;451;-;-
20/07/2012;20/07/2012;CAMPING;1 étoile;Tourisme;-;CAMPING LES TOMMELLES;chemin des Tommelles;51260;SAINT-JUST-SAUVAGE;326800110;vacancesenchampagne@gmail.com;-;-;-;-;30;-;-
20/07/2012;20/07/2012;CAMPING;1 étoile;Tourisme;-;CAMPING GCU CANET;2 avenue des anneaux;66140;CANET-EN-ROUSSILLON;147639863;canet6601@gcuf.fr;http://www.gcu.asso.fr;-;-;-;161;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LIDÉAL;Route du val d'Azun;65400;ARRAS-EN-LAVEDAN;05.62.97.03.13;info@camping-ideal-pyrenees.com;www.camping-ideal-pyrenees.com;-;-;-;79;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES RIVES DE L'ADOUR;Route de La Mongie;65710;CAMPAN;562918308;jean-marie.abat@laposte.net;-;-;-;-;50;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING ÎLE PERCÉE;camping de l'île percée - plage de trenez;29350;MOËLAN-SUR-MER;298711625;camping-ilepercee-am@orange.fr;www.camping-ile-percee.fr;-;-;-;65;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES GLERES;19 ROUTE DE PIERREFITTE;65110;CAUTERETS;562925534;camping-les-gleres@wanadoo.fr;http://www.gleres.com ;-;-;-;78;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING DU JONCAL;Quai du Petit Nice;14450;GRANDCAMP-MAISY;231226144;campingdujoncal@hotmail.fr;http://www.campingdujoncal.com;-;-;-;300;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DES VARENNES ;parc des varennes;49610;MÛRS-ERIGNÉ;241578215;varennes49610@wanadoo.fr;http://www.camping-varennes.com;-;-;-;100;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LA JAOUGOTTE;5348 route des lacs;40560;VIELLE-SAINT-GIRONS;558479485;info@camping-jaougotte.com;http://www.camping-jaougotte.com;-;-;-;92;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING KARREG SKIVIDEN;Squividan;29730;TREFFIAGAT;298582278;campingkarregskividen@hotmail.com;http://www.campingkarregskividen.com;-;-;-;45;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL DU MAURY;Le maury;19160;LIGINIAC;555959228;lemaury@liginiac.fr;http://www.camping-du-maury.com;-;-;-;50;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Loisirs;-;DOMAINE LE CLOS DES CAPITELLES;Les lacs;30430;SAINT-PRIVAT-DE-CHAMPCLOS;466602457;contact@camping-closdescapitelles.fr;http://www.camping-closdescapitelles.fr;-;-;-;88;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING LES PEUPLIERS;lieu-dit la besnelais;35190;TINTÉNIAC;299454975;camping.les.peupliers@wanadoo.fr;www.les-peupliers-camping.fr;-;-;-;100;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LOCH-VEN;8 route du camping, plage de pendruc;29910;TRÉGUNC;298502620;contact@lochven.com;http://www.lochven.com/;-;-;-;169;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LE CHEMIN VERT;20 impasse Bruno;31470;SAINT-LYS;603072764;contact@campinglecheminvert.com;www.campinglecheminvert.com;-;-;-;40;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES CASCADES;lauzel;24250;SAINT-CYBRANET;553283226;les-cascades@wanadoo.fr;lescascadesdordogne.com;-;-;-;100;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMIPNG LE PAQUIS;rue de la moselle;57680;CORNY-SUR-MOSELLE;387520359;lepaquis@yahoo.fr;http://camping-lepaquis-corny.com/index.html;-;-;-;111;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DE LA GRANDE PRADE;la grande prade;24120;LA CASSAGNE;553516613;campingrandeprade@wanadoo.fr;http://www.campingdelagrandeprade.com;-;-;-;93;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;LE RELAIS DU CAMPEUR;lieu-dit L'Hospitalet;46500;ROCAMADOUR;565336328;lerelaisducampeur@orange.fr;www.lerelaisducampeur.com;-;-;-;100;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Tourisme;-;CAMPING LA DRAILLE;la draille;24590;SALIGNAC-EYVIGUES;565326501;la.draille@wanadoo.fr;http://www.ladraille.com;-;-;-;211;-;-
20/07/2012;20/07/2012;CAMPING;1 étoile;Loisirs;-;CARAVANING LES ÉTANGS DES CARREAUX;Les étangs des Carreaux;77540;ROZAY-EN-BRIE;164256234;adeline.lot@free.fr;-;-;-;-;72;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LA GRANDE PÂTURE;route de vernoil;49390;VERNANTES;241531174;info@campinglagrandepature.fr;www.campinglagrandepature.fr;-;-;-;28;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Loisirs;-;CAMPING  LES  ALOUETTES;140 rue brune;59116;HOUPLINES;320356942;campimage@wanadoo.fr;www.camping-lesalouettes.com;-;-;-;81;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING DENEUVRE;route de moulins;3500;CHÂTEL-DE-NEUVRE;470420451;campingdeneuvre@wanadoo.fr;http://w.w.w.camping deneuvre.com;-;-;-;68;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING DE L'IMAGE;140 rue brune;59116;HOUPLINES;320356942;campimage@wanadoo.fr;http://www.campingimage.com/;-;-;-;102;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Tourisme;-;CAMPING DE LA CASCADE;route du Pont;12490;SAINT-ROME-DE-TARN ;565625659;contact@camping-cascade-aveyron.com;http://camping-cascade-aveyron.com;-;-;-;99;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES PRUNIERS;118 rue de la pinéa;6210;MANDELIEU-LA-NAPOULE;492970044;contact@bungalow-camping.com;http://www.bungalow-camping.com;-;-;-;28;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Loisirs;-;CAMPING LE PERROQUET;rue des dunes;59123;BRAY-DUNES;328583737;contact@campingleperroquet.com;http://www.campingleperroquet.com;-;-;-;856;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING AU GRÉ DES VENTS;2 chemin de bogeais;56220;ROCHEFORT-EN-TERRE;297433752;gredesvents@orange.fr;http://campingaugredesvents.com;-;-;-;85;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DU LAUZART;mougnague;64490;LESCUN;559345177;rc.aspe.tourisme@wanadoo.fr;http://camping-lescun.com/;-;-;-;55;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;-;-;CAMPING RÉSIDENCE LE TOUCAN ;270 chemin caillouet;14390;CABOURG;608587875;residenceletoucan@orange.fr;www.manageo.fr/fiche_info/422651349/.../residence-le-toucan.html;-;-;-;98;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DU SOLEIL;751 avenue Emile Bodin;13600;LA CIOTAT;442715532;campingdusoleil@aliceadsl.fr;http://www.camping-dusoleil.com;-;-;-;30;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING  ILE DU ROI;chemin de médan rive gauche;78510;TRIEL-SUR-SEINE;139758788;camping.ileduroi@wanadoo.fr;www.campingileduroi.fr;-;-;-;135;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LA PROMENADE;la promenade;49570;MONTJEAN-SUR-LOIRE;241390268;contact@campinglapromenade.com;http://campinglapromenade.com;-;-;-;162;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Loisirs;-;CAMPING DU MUHLENBACH;10 route du muhlenbach;57230;STURZELBRONN;387062015;camping@muhlenbach.com;www.muhlenbach.com;-;-;-;320;-;-
20/07/2012;20/07/2012;CAMPING;5 étoiles;Tourisme;-;CAMPING LA RIBEYRE;Jassat;63790;MUROL;473886429;info@laribeyre.com;http://www.laribeyre.com;-;-;-;464;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING DU PONT À COCHONS;113 rue des pierres;59229;TÉTEGHEM;328260304;camping.brasseriedupontacochon@orange.fr;http://camping-pontacochon.fr;-;-;-;75;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES MAGNANAS;les magnanas;24220;VÉZAC;553295179;contact@sarlat-camping.com;http://sarlat-camping.com;-;-;-;67;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING DU LAC;10 rue du lac;25160;LABERGEMENT-SAINTE-MARIE;381693124;camping.lac.remoray@wanadoo.fr;http://www.camping-lac-remoray.com;-;-;-;100;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING DU PARC;15 Route de Laval;53200;AZÉ;243073560;camping.parc@chateaugontier.fr;http://campingchateaugontier.fr;-;-;-;50;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Loisirs;-;CAMPING LES PRAIRIES DE LA MER;61 rue de l'école;62830;VERLINCTHUN;666416802;lesprairiesdelamer@yahoo.fr;http://prairiesdelamer.fr;-;-;-;58;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LES PIALADES;liaubou bas;24250;NABIRAT;553285228;contact@lespialades.com;http://www.lespialades.com;-;-;-;81;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING DE VILLEY LE SEC;34 rue de la gare;54840;VILLEY-LE-SEC;383636428;info@campingvilleylesec.com;www.campingvilleylesec.com;-;-;-;90;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING MUNICIPAL PECH D'AY;Avenue du port;34540;BALARUC-LES-BAINS;467485034;pechday@mairie-balaruc-les-bains.fr;www.balaruc-les-bains.com;-;-;-;149;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-; CAMPING COMBE LÉAT;combe leat ;73110;PRESLE;479255402;combe-leat@sfr.fr;-;-;-;-;41;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LES OLIVIERS;route d'argelès;66160;LE BOULOU;468831286;camping@lesoliviers.com;http://www.lesoliviers.com;-;-;-;72;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;HUTTOPIA FONT-ROMEU;Route de Mont Louis;66120;FONT-ROMEU-ODEILLO-VIA;468300932;font-romeu@huttopia.com;www.huttopia.com;-;-;-;180;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES CERISIERS;route des gorges du tarn;48320;ISPAGNAC;675137587;camphotel@wanadoo.fr;www.camping-cerisiers.com;-;-;-;75;-;-
20/07/2012;20/07/2012;CAMPING;1 étoile;Tourisme;-;CAMPING DU PONT NEUF;Route Nationale 106;48400;FLORAC;684877116;ch.jl@hotmail.fr;-;-;-;-;29;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING FAMILIAL LES MÛRIERS;4 avenue des mûriers;34420;PORTIRAGNES - PLAGE;467909244;apasev.accueil4@orange.fr;lesmuriers.apasev.fr;-;-;-;177;-;-
20/07/2012;20/07/2012;CAMPING;5 étoiles;Tourisme;-;CAMPING BLUE BAYOU;avenue du port - le grau de vendres;34350;VALRAS-PLAGE;467374197;infobluebayou@orange.fr;www.bluebayou.fr;-;-;-;281;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Loisirs;-;LE CAMP DES ROSES;60 RUE BASSE;59249;AUBERS;608101724;contact@campdesroses.com;www.campdesroses.com;-;-;-;125;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LES GENETS;rue gouesnac'h nevez;29760;PENMARCH;298586693;campinglesgenets29@orange.fr;http://www.camping-lesgenets.com;-;-;-;176;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Tourisme;-;VILLAGE DE PLEIN AIR PALMYRE LOISIRS;28 avenue des mathes;17570;LA PALMYRE;546236766;info@palmyreloisirs.com;http://www.palmyreloisirs.com;-;-;-;651;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LE GALET;avenue des campings;34340;MARSEILLAN-PLAGE;467219561;reception@camping-galet.com;www.camping-galet.com;-;-;-;258;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING DU LITTORAL;penhors;29710;POULDREUZIC;298543544;lelittoral29@hotmail.fr;http://www.campinglittoral.net/;-;-;-;45;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;LES GRANDS CHÊNES;Le Peyronnet;46350;LAMOTHE-FÉNELON;565416879;campinglesgrandschenes@orange.fr;http://www.les-grands-chenes.com;-;-;-;50;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DE LA RIVIÈRE D'ARGENT ;la coudraie;29690;HUELGOAT;298997250;campriviere@orange.fr;http://larivieredargent.com;-;-;-;84;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LE ROUSTOU;le Roustourias;5230;PRUNIÈRES;492506263;info@campingleroustou.com;http://www.campingleroustou.com/;-;-;-;227;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LACROUZADE;170 route de Candresse;40180;YZOSSE;558901114;campinglacrouzad@aol.com;www.camping-lacrouzade.fr;-;-;-;68;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-; LA PALATRIÈRE;orbanne;5160;LE SAUZE-DU-LAC;492442098;lapalatriere@wanadoo.fr;http://www.lapalatriere.com;-;-;-;49;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES BOULEAUX;5 rue des 3 journeaux;57370;VILSBERG;387241872;info@campinglesbouleaux.fr;http://www.campinglesbouleaux.fr;-;-;-;147;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Loisirs;-;CAMPING LES CIGALES ;rue du bevon ;4310;PEYRUIS;492681604;contact@camping-lescigales.fr;www.camping-cigales.fr;-;-;-;26;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING L'ADRECH;route du pont d'allons;4170;LA MURE-ARGENS;492891781;contact@adrech.com;http://www.adrech.com;-;-;-;25;-;-
20/07/2012;20/07/2012;CAMPING;4 étoiles;Tourisme;-;CAMPING MAS DE NICOLAS;avenue plaisance du touch;13210;SAINT-RÉMY-DE-PROVENCE;490922705;camping-masdenicolas@nerim.fr;www.camping-masdenicolas.com;-;-;-;166;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LES MIMOSAS;173 route de la barrade;33121;CARCANS;556033905;lesmimosas33@wanadoo.fr;http://www.les-mimosas-camping.fr;-;-;-;108;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES SAPINS;route nationale 830;27190;LA BONNEVILLE-SUR-ITON;232371103;contact@camping-les-sapins.com;www.camping-les-sapins.com;-;-;-;35;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING AU PORT PUNAY;Allée Benard Moreau, les Boucholeurs;17340;CHÂTELAILLON-PLAGE;546560153;raymond@camping-port-punay.com;http://www.camping-port-punay.com;-;-;-;157;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LE PORT;rue du passeur;41110;MAREUIL-SUR-CHER;254751513;mairie.mareuil.sur.cher@wanadoo.fr;http://mareuil-sur-cher.com;-;-;-;40;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DE LÉTANG DE LA VARENNE;les prés DE LA VARENNE;41160;MORÉE;254891515;mairie-de-moree@wanadoo.fr;-;-;-;-;43;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING DES FAMILLES;3 chemin de La Lande;33590;GRAYAN-ET-L'HÔPITAL;556094320;camping-des-familles@wanadoo.fr;http://www.camping-des-familles.com;-;-;-;100;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING DE SAINT-CADO;3 RUE DE PEN PERLEIEU - SAINT-CADO;56550;BELZ;297553198;campingsaintcado@wanadoo.fr;http://www.camping-saintcado.com;-;-;-;109;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;-;-;CAMP DU SOLEIL;57 rue de la grange;17590;ARS-EN-RÉ;546294062;contact@campdusoleil.com;www.campdusoleil.com;-;-;-;112;-;-
20/07/2012;20/07/2012;CAMPING;2 étoiles;Tourisme;-;CAMPING LES CHÊNES;13 RUE DES CHÊNES;40480;VIEUX-BOUCAU-LES-BAINS;558482121;campingleschenes@orange.fr;http://www.campingleschenes.fr;-;-;-;348;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING LE PORT CHÉRI ;rue du petit bois;44210;PORNIC;240823457;PORTCHERI@WANADOO.FR;http://CAMPING-LEPORTCHERI.COM;-;-;-;134;-;-
20/07/2012;20/07/2012;CAMPING;3 étoiles;Tourisme;-;CAMPING VILLAGE CENTER LES ILES;245 route des lacs;74190;PASSY;825005318;acciles@village-center.fr;http://campings.village-center.fr/rhones-alpes/camping-montagne-iles.php;-;-;-;223;-;-
